SEER_Draw	Stage	Sex	Lower	Upper	Index	alive_start	died	lost	css_i	css_c
Gallbladder	III	Male	70	74	7	91	1	0	0.989010989010989	0.8721482786386218
Gallbladder	III	Male	70	74	8	90	1	1	0.9888888888888889	0.8624577422093037
Gallbladder	III	Male	70	74	9	88	2	0	0.9772727272727273	0.842856429886365
Gallbladder	III	Male	70	74	10	86	5	0	0.9418604651162791	0.7938531490790183
Gallbladder	III	Male	70	74	11	81	8	2	0.9012345679012346	0.7154478997872633
Gallbladder	III	Male	70	74	12	71	9	0	0.8732394366197183	0.6247573209409905
Gallbladder	III	Male	70	74	13	62	1	0	0.9838709677419355	0.6146805899580713
Gallbladder	III	Male	70	74	14	61	4	1	0.9344262295081968	0.5743736660263945
Gallbladder	III	Male	70	74	15	56	3	1	0.9464285714285714	0.5436036482035519
Gallbladder	III	Male	70	74	16	52	2	0	0.9615384615384616	0.5226958155803384
Gallbladder	III	Male	70	74	17	50	1	0	0.98	0.5122418992687316
Gallbladder	III	Male	70	74	18	49	3	0	0.9387755102040817	0.48088015033391135
Gallbladder	III	Male	70	74	19	46	0	0	1	0.48088015033391135
Gallbladder	III	Male	70	74	20	46	5	0	0.8913043478260869	0.4286105687758775
Gallbladder	III	Male	70	74	21	41	1	0	0.975609756097561	0.4181566524642707
Gallbladder	III	Male	70	74	22	40	2	0	0.95	0.39724881984105714
Gallbladder	III	Male	70	74	23	38	2	1	0.9473684210526316	0.37634098721784365
Gallbladder	III	Male	70	74	24	35	1	0	0.9714285714285714	0.3655883875830481
Gallbladder	III	Male	70	74	25	34	0	0	1	0.3655883875830481
Gallbladder	III	Male	70	74	26	34	2	0	0.9411764705882353	0.344083188313457
Gallbladder	III	Male	70	74	27	32	1	0	0.96875	0.3333305886786615
Gallbladder	III	Male	70	74	28	31	2	1	0.935483870967742	0.31182538940907045
Gallbladder	III	Male	70	74	29	28	1	0	0.9642857142857143	0.30068876835874653
Gallbladder	III	Male	70	74	30	27	3	0	0.8888888888888888	0.2672789052077747
Gallbladder	III	Male	70	74	31	24	1	0	0.9583333333333334	0.2561422841574507
Gallbladder	III	Male	70	74	32	23	1	0	0.9565217391304348	0.2450056631071268
Gallbladder	III	Male	70	74	33	22	0	0	1	0.2450056631071268
Gallbladder	III	Male	70	74	34	22	2	1	0.9090909090909091	0.22273242100647891
Gallbladder	III	Male	70	74	35	19	2	1	0.8947368421052632	0.1992869030057969
Gallbladder	III	Male	70	74	36	16	2	0	0.875	0.1743760401300723
Gallbladder	III	Male	70	74	37	14	0	0	1	0.1743760401300723
Gallbladder	III	Male	70	74	38	14	0	0	1	0.1743760401300723
Gallbladder	III	Male	70	74	39	14	1	0	0.9285714285714286	0.16192060869221
Gallbladder	III	Male	70	74	40	13	0	0	1	0.16192060869221
Gallbladder	III	Male	70	74	41	13	0	0	1	0.16192060869221
Gallbladder	III	Male	70	74	42	13	1	0	0.9230769230769231	0.14946517725434771
Gallbladder	III	Male	70	74	43	12	0	0	1	0.14946517725434771
Gallbladder	III	Male	70	74	44	12	0	0	1	0.14946517725434771
Gallbladder	III	Male	70	74	45	12	1	0	0.9166666666666666	0.1370097458164854
Gallbladder	III	Male	70	74	46	11	0	0	1	0.1370097458164854
Gallbladder	III	Male	70	74	47	11	1	0	0.9090909090909091	0.12455431437862308
Gallbladder	III	Male	70	74	48	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	49	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	50	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	51	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	52	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	53	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	54	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	55	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	56	10	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	57	10	0	1	1	0.12455431437862308
Gallbladder	III	Male	70	74	58	9	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	59	9	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	60	9	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	61	9	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	62	9	0	0	1	0.12455431437862308
Gallbladder	III	Male	70	74	63	9	0	1	1	0.12455431437862308
Gallbladder	III	Male	70	74	64	8	1	0	0.875	0.10898502508129519
Gallbladder	III	Male	70	74	65	7	0	0	1	0.10898502508129519
Gallbladder	III	Male	70	74	66	7	0	0	1	0.10898502508129519
Gallbladder	III	Male	70	74	67	7	0	0	1	0.10898502508129519
Gallbladder	III	Male	70	74	68	7	0	0	1	0.10898502508129519
Gallbladder	III	Male	70	74	69	7	1	0	0.8571428571428572	0.09341573578396731
Gallbladder	III	Male	70	74	70	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	71	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	72	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	73	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	74	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	75	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	76	6	0	0	1	0.09341573578396731
Gallbladder	III	Male	70	74	77	6	0	1	1	0.09341573578396731
Gallbladder	III	Male	70	74	78	5	1	0	0.8	0.07473258862717386
Gallbladder	III	Male	70	74	79	4	0	1	1	0.07473258862717386
Gallbladder	III	Male	70	74	80	3	0	0	1	0.07473258862717386
Gallbladder	III	Male	70	74	81	3	0	0	1	0.07473258862717386
Gallbladder	III	Male	70	74	82	3	0	0	1	0.07473258862717386
Gallbladder	III	Male	70	74	83	3	0	0	1	0.07473258862717386
Gallbladder	III	Male	70	74	84	3	0	0	1	0.07473258862717386
Gallbladder	III	Male	70	74	85	3	1	0	0.6666666666666667	0.04982172575144924
Gallbladder	III	Male	70	74	86	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	87	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	88	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	89	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	90	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	91	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	92	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	93	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	94	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	95	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	96	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	97	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	98	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	99	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	100	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	101	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	102	2	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	103	2	0	1	1	0.04982172575144924
Gallbladder	III	Male	70	74	104	1	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	105	1	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	106	1	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	107	1	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	108	1	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	109	1	0	1	1	0.04982172575144924
Gallbladder	III	Male	70	74	110	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	111	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	112	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	113	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	114	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	115	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	116	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	117	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	118	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	119	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	120	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	121	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	122	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	123	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	124	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	125	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	126	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	127	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	128	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	129	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	130	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	131	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	132	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	133	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	134	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	135	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	136	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	137	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	138	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	139	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	140	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	141	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	142	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	143	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	144	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	145	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	146	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	147	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	148	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	149	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	150	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	151	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	152	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	153	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	154	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	155	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	156	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	157	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	158	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	159	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	160	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	161	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	162	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	163	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	164	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	165	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	166	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	167	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	168	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	169	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	170	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	171	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	172	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	173	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	174	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	175	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	176	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	177	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	178	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	70	74	179	0	0	0	1	0.04982172575144924
Gallbladder	III	Male	75	79	1	110	10	9	0.9090909090909091	0.9090909090909091
Gallbladder	III	Male	75	79	2	91	5	2	0.945054945054945	0.8591408591408591
Gallbladder	III	Male	75	79	3	84	3	0	0.9642857142857143	0.8284572570286856
Gallbladder	III	Male	75	79	4	81	3	1	0.962962962962963	0.7977736549165121
Gallbladder	III	Male	75	79	5	77	2	0	0.974025974025974	0.777052261282317
Gallbladder	III	Male	75	79	6	75	13	0	0.8266666666666667	0.6423632026600486
Gallbladder	III	Male	75	79	7	62	6	0	0.9032258064516129	0.5801990217574633
Gallbladder	III	Male	75	79	8	56	2	2	0.9642857142857143	0.5594776281232682
Gallbladder	III	Male	75	79	9	52	1	0	0.9807692307692307	0.5487184429670515
Gallbladder	III	Male	75	79	10	51	0	0	1	0.5487184429670515
Gallbladder	III	Male	75	79	11	51	2	0	0.9607843137254902	0.5272000726546181
Gallbladder	III	Male	75	79	12	49	3	0	0.9387755102040817	0.494922517185968
Gallbladder	III	Male	75	79	13	46	9	0	0.8043478260869565	0.3980898507800178
Gallbladder	III	Male	75	79	14	37	5	1	0.8648648648648649	0.3442939249989343
Gallbladder	III	Male	75	79	15	31	3	0	0.9032258064516129	0.3109751580635536
Gallbladder	III	Male	75	79	16	28	1	0	0.9642857142857143	0.2998689024184267
Gallbladder	III	Male	75	79	17	27	4	0	0.8518518518518519	0.255443879837919
Gallbladder	III	Male	75	79	18	23	1	0	0.9565217391304348	0.2443376241927921
Gallbladder	III	Male	75	79	19	22	3	0	0.8636363636363636	0.21101885725741135
Gallbladder	III	Male	75	79	20	19	0	1	1	0.21101885725741135
Gallbladder	III	Male	75	79	21	18	1	1	0.9444444444444444	0.1992955874097774
Gallbladder	III	Male	75	79	22	16	0	0	1	0.1992955874097774
Gallbladder	III	Male	75	79	23	16	2	0	0.875	0.17438363898355522
Gallbladder	III	Male	75	79	24	14	0	1	1	0.17438363898355522
Gallbladder	III	Male	75	79	25	13	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	26	13	0	1	1	0.17438363898355522
Gallbladder	III	Male	75	79	27	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	28	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	29	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	30	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	31	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	32	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	33	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	34	12	0	0	1	0.17438363898355522
Gallbladder	III	Male	75	79	35	12	1	0	0.9166666666666666	0.15985166906825893
Gallbladder	III	Male	75	79	36	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	37	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	38	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	39	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	40	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	41	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	42	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	43	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	44	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	45	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	46	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	47	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	48	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	49	11	0	0	1	0.15985166906825893
Gallbladder	III	Male	75	79	50	11	3	0	0.7272727272727273	0.11625575932237014
Gallbladder	III	Male	75	79	51	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	52	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	53	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	54	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	55	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	56	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	57	8	0	0	1	0.11625575932237014
Gallbladder	III	Male	75	79	58	8	2	0	0.75	0.08719181949177761
Gallbladder	III	Male	75	79	59	6	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	60	6	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	61	6	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	62	6	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	63	6	0	1	1	0.08719181949177761
Gallbladder	III	Male	75	79	64	5	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	65	5	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	66	5	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	67	5	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	68	5	0	1	1	0.08719181949177761
Gallbladder	III	Male	75	79	69	4	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	70	4	0	0	1	0.08719181949177761
Gallbladder	III	Male	75	79	71	4	0	1	1	0.08719181949177761
Gallbladder	III	Male	75	79	72	3	1	0	0.6666666666666667	0.05812787966118508
Gallbladder	III	Male	75	79	73	2	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	74	2	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	75	2	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	76	2	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	77	2	0	1	1	0.05812787966118508
Gallbladder	III	Male	75	79	78	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	79	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	80	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	81	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	82	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	83	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	84	1	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	85	1	0	1	1	0.05812787966118508
Gallbladder	III	Male	75	79	86	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	87	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	88	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	89	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	90	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	91	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	92	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	93	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	94	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	95	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	96	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	97	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	98	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	99	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	100	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	101	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	102	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	103	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	104	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	105	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	106	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	107	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	108	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	109	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	110	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	111	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	112	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	113	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	114	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	115	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	116	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	117	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	118	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	119	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	120	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	121	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	122	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	123	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	124	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	125	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	126	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	127	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	128	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	129	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	130	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	131	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	132	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	133	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	134	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	135	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	136	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	137	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	138	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	139	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	140	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	141	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	142	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	143	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	144	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	145	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	146	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	147	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	148	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	149	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	150	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	151	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	152	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	153	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	154	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	155	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	156	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	157	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	158	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	159	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	160	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	161	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	162	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	163	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	164	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	165	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	166	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	167	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	168	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	169	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	170	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	171	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	172	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	173	0	0	0	1	0.05812787966118508
Gallbladder	III	Male	75	79	174	0	0	0	1	0.05812787966118508
